name,datetime,tempmax,tempmin,temp,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description,icon
MINNESOTA,6/30/16,77.9,61.4,68.9,68.2,0.654,20.83,rain,,,25,20,352.4,1014.5,41.9,9.6,319.4,27.6,9,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,7/1/16,73.1,52.2,63.4,60.4,0,0,,,,16.1,12.5,22.7,1020.9,3.9,9.9,359.5,30.9,10,0.9,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/2/16,78.1,57.9,68.5,61.9,0,0,,,,,7.8,138.3,1019.2,6.3,9.9,358.6,30.9,10,0.94,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/3/16,79,59.1,70,62,0,0,,,,19.7,11.3,137.1,1016.5,7.1,9.6,358.1,31,10,0.97,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/4/16,78.2,60.3,70.8,67.5,0,0,,,,18.3,14.6,176.2,1010,50.8,9.8,344.1,29.6,9,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/5/16,88.2,66.2,74.1,77.1,0.969,20.83,rain,,,41.1,23.8,155.7,1007.1,30.9,9.2,297.9,25.7,9,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,7/6/16,86,64.2,74.7,66.9,0,0,,,,18.3,11,356.6,1008.7,9.4,9.5,344.3,29.8,9,0.07,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/7/16,82.1,68,73.6,72.3,0.093,12.5,rain,,,17,13.4,219.9,1007.5,30.8,9.8,236.9,20.6,7,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
MINNESOTA,7/8/16,77.1,66,71.2,70.3,0,0,,,,28.8,19.5,294.6,1010.4,55.4,9.9,332.7,28.8,9,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/9/16,82,61.2,71.8,69,0,0,,,,,10.2,132.8,1017.1,1.9,9.9,354.7,30.6,9,0.17,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/10/16,80.9,65.9,73.6,75.1,0.253,16.67,rain,,,22.8,14.5,162.9,1010.7,55.3,9.5,190.2,16.5,6,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MINNESOTA,7/11/16,89.1,72,79,75.7,0,0,,,,33.9,22.5,144,1005,80.7,9.9,185.7,16.1,6,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/12/16,84.9,70.2,77.7,61.4,0.101,16.67,rain,,,31.7,21.3,236.3,1004.7,15.9,9.8,349.4,30.1,10,0.27,Rain,Clear conditions throughout the day with early morning rain.,rain
MINNESOTA,7/13/16,83.9,70,77,59,0.002,4.17,rain,,,34,25.6,247.7,1006.2,21.5,9.9,321.2,27.7,9,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MINNESOTA,7/14/16,70.1,62.9,67,71.7,0.161,29.17,rain,,,28.3,24.2,292.4,1010.8,75.9,9.1,226.7,19.5,7,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,7/15/16,75.9,61.1,67.5,70.6,0.139,20.83,rain,,,,10.9,325.9,1017.5,68.1,9.5,292.2,25.4,9,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,7/16/16,79.1,60.2,70.5,68,0.045,4.17,rain,,,21.7,16.9,176.4,1016.5,31.3,9.5,285,24.6,8,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MINNESOTA,7/17/16,82.2,65.9,73.8,70,0.209,16.67,rain,,,38.8,29.2,246.9,1010.9,38.7,9.8,304.2,26.4,8,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,7/18/16,85.9,64.2,75.6,63.1,0,0,,,,,9.9,274.3,1019.8,6.1,9.7,338.2,29,9,0.46,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/19/16,86,66.1,76.7,73.4,0,0,,,,27.3,16.7,152,1020.1,18.7,9.9,228.8,19.8,7,0.5,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/20/16,91.9,71.1,80.3,77.6,0.07,8.33,rain,,,25.1,19.3,152.8,1015.1,29.4,9.9,275.5,23.8,8,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MINNESOTA,7/21/16,92.9,71.1,82.9,73,0.29,8.33,rain,,,34.1,15.6,110.6,1012.1,18.1,9.7,258.7,22.2,7,0.56,Rain,Clear conditions throughout the day with rain clearing later.,rain
MINNESOTA,7/22/16,94.9,71.2,83.1,59.4,0,0,,,,18.3,8,112.9,1014.5,1.7,9.8,314.6,27.3,9,0.6,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/23/16,80.1,71.1,74.6,85.4,2.058,29.17,rain,,,33.3,14.8,131.7,1011.3,45.4,9,120.2,10.4,3,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,7/24/16,83.9,74,78.2,69.6,0,0,,,,25.3,18,283.1,1010.3,33.8,9.8,321.1,27.6,9,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,7/25/16,84.9,66.8,77.1,59.8,0,0,,,,19.7,13.4,300.8,1016.1,1.5,9.9,337.1,29.2,9,0.71,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/26/16,89.1,68.2,79.3,66.4,0,0,,,,25,19.1,219.8,1015.6,8,9.9,322.1,27.6,9,0.75,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,7/27/16,80,69.5,74.5,79.8,1.082,20.83,rain,,,60.8,18.7,55.7,1013.7,55,9.5,221.8,19.1,8,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
MINNESOTA,7/28/16,75,65.9,69.5,75.9,0,0,,,,25.3,13.6,4.7,1015.9,93.1,9.9,247.6,21.4,7,0.81,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,7/29/16,78.1,61.1,69.9,60.3,0,0,,,,17.2,11,20.3,1017.2,40.4,9.9,312.2,27.1,8,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,7/30/16,80.9,66,72.5,70.7,0,0,,,,,10.1,139.4,1015.9,59.7,9.9,260.8,22.4,8,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,7/31/16,82.1,66.9,74.2,74.9,0,0,,,,23,12.7,135,1015.1,37.3,9.9,321.4,27.8,9,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/1/16,83.1,69.2,76.5,74.5,0.007,4.17,rain,,,23,15.7,141.7,1015.4,56.8,9.9,277.9,24.1,9,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,8/2/16,86,72.1,78.9,76.5,0,0,,,,,9.1,151,1015.7,61.8,9.5,272.9,23.6,8,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/3/16,89.1,72.1,80.7,75.4,0,0,,,,19.7,12.7,160.8,1014.7,12.6,9.8,278,24.1,8,0.03,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/4/16,83.1,70.2,76.1,76.9,1.9,20.83,rain,,,28.5,18.1,227.6,1009.8,26.8,9.4,254.3,22,8,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,8/5/16,75.9,64.2,70.6,63.8,0,0,,,,23,16.8,316,1014.5,18.5,9.9,326.2,28.2,9,0.09,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/6/16,79.2,61.1,70.5,65.7,0,0,,,,,10.1,339.8,1017.4,13.4,9.9,320.1,27.7,9,0.12,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/7/16,81.9,62.1,72.1,67.5,0,0,,,,,7.6,117,1017.8,24,9.9,268.8,23.4,9,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,8/8/16,81,63,72.6,72.4,0,0,,,,19.7,13.4,155.6,1015.7,17.3,9.9,312.9,27.1,9,0.19,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/9/16,84.9,66.9,76.5,76.8,0,0,,,,17.2,13.6,198.5,1012.1,46.3,9.9,256.8,21.9,7,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/10/16,88.1,68.1,78.8,78.4,1.785,12.5,rain,,,40.1,29.2,132.9,1014,40,9.4,245.9,21.1,8,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MINNESOTA,8/11/16,83.9,68,75.3,80.2,1.289,41.67,rain,,,,9.1,317.9,1010.5,66.7,8.6,220.5,18.9,7,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MINNESOTA,8/12/16,80.1,69.2,73.4,81.2,0.165,16.67,rain,,,,12.5,12.4,1010.9,57.6,9.5,248.7,21.4,8,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,8/13/16,80.1,65.1,72.6,73.1,0,0,,,,20.7,14.5,306.1,1012.1,37.8,9.9,303.5,26.2,9,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/14/16,80.9,63,71.9,66.2,0,0,,,,,7.9,306,1016.5,13.7,9.9,304,26.3,9,0.38,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/15/16,81,63,71.8,72.3,0,0,,,,,10.1,140.2,1017.7,9.4,9.9,283.3,24.6,8,0.41,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/16/16,84,65.3,72.3,79.3,0.278,16.67,rain,,,39,10.2,168.8,1015.5,28.2,9.3,254.6,22,8,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,8/17/16,83.1,63.1,72.8,79.7,0,0,,,,,5.6,116.6,1016.6,22.8,9.5,293.2,25.2,9,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,8/18/16,83,68,74.1,82.9,0,0,,,,,10.3,155.4,1013.2,19.2,9,243.3,21,8,0.5,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/19/16,75.9,65.1,70.3,82.8,0.69,37.5,rain,,,30.6,17.1,284.6,1010.2,89.4,9.1,143.9,12.3,6,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,8/20/16,67.9,60.2,64.1,82.3,0.332,41.67,rain,,,28.7,18.1,313.4,1007.8,82.6,9.5,233.1,20,7,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,8/21/16,73.1,55.2,64.4,66.5,0,0,,,,19.7,14.8,300.1,1013.6,30.2,9.9,293.6,25.4,8,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,8/22/16,82.2,57.1,69.8,67.7,0,0,,,,35.5,22.5,164.7,1014,14.8,9.9,238.5,20.6,7,0.65,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/23/16,83,65.1,73.1,73.5,0.267,16.67,rain,,,30.7,19.4,161.8,1012.7,15.6,9.7,171.1,14.8,7,0.69,Rain,Clear conditions throughout the day with late afternoon rain.,rain
MINNESOTA,8/24/16,80.2,66.9,72,74.8,1.128,16.67,rain,,,24.2,15.7,268.6,1011.6,55.4,9.3,229.5,19.7,8,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,8/25/16,73.1,62.1,67,69.7,0,0,,,,21.9,15.8,277.3,1017,9.6,9.9,245.1,21,7,0.76,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/26/16,71.1,56.1,64.1,74.1,0,0,,,,,7.7,152.2,1020.8,8,9.9,211.9,18.4,7,0.8,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/27/16,66.9,62.1,64.5,86.2,0.058,8.33,rain,,,,12.3,126,1017.3,81.4,9.2,210.3,18.2,8,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,8/28/16,83.1,60.3,70.6,84.1,0,0,,,,20.8,13.5,149.4,1019.5,63.3,7.1,257.4,22.3,8,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,8/29/16,84,67,75.9,81.2,0,0,,,,19.7,16.7,159.6,1020.6,14.5,9.2,123,10.6,4,0.9,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,8/30/16,78.3,64.2,71.1,72.6,0.725,20.83,rain,,,29.9,14.3,341.1,1021.1,24.5,9.6,200.5,17.4,6,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,8/31/16,77.1,56.9,67.4,65,0,0,,,,24.2,11.1,346.6,1022,2,9.9,275.8,23.8,8,0.98,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/1/16,74,57.9,66,68.2,0,0,,,,19.7,9.3,97.4,1024.5,23.9,9.9,269.2,23.3,8,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/2/16,74.9,56,65,72.2,0,0,,,,20.6,15.5,148,1023.9,11.5,9.9,273.6,23.6,8,0.04,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/3/16,74.1,57.8,64.9,72,0,0,,,,26,19.2,154.8,1019.3,15.9,9.9,158.3,13.8,5,0.08,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/4/16,78.2,59,68.3,73.4,0.011,4.17,rain,,,30.8,18,153.2,1015.4,27.4,9.9,155.2,13.4,6,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MINNESOTA,9/5/16,77.1,66,71.8,83.6,0.483,29.17,rain,,,28.5,17.2,169.7,1010.2,82.4,9.3,204.6,17.6,7,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,9/6/16,79.1,70.1,73.4,88.5,0.731,50,rain,,,29.8,10.5,169.9,1012,80.3,8.6,133.9,11.6,7,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,9/7/16,75.8,69.1,71,89.8,0.024,12.5,rain,,,,9.9,94.1,1012.7,54.8,9.8,118,10.2,4,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MINNESOTA,9/8/16,75.9,62.1,69.6,71.1,0,0,,,,18.3,12.6,271.7,1011.2,34.2,9.8,262.7,22.9,8,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/9/16,73.1,62.1,66.8,79.4,0.092,25,rain,,,17.2,14.6,185.1,1011.6,45.5,9.8,151,12.8,6,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MINNESOTA,9/10/16,70.1,57.8,63.7,64.9,0,0,,,,25.3,19.2,316.1,1015,28.6,9.9,250.2,21.7,8,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/11/16,78.2,53.3,65.9,66.4,0,0,,,,35.3,27.1,176.1,1015.2,1.7,9.6,250,21.6,8,0.34,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/12/16,80.2,59.2,68.7,69.8,0,0,,,,21.6,15.7,190.6,1011.1,33.3,9.9,210.6,18.2,8,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,9/13/16,65.1,56,60.9,66.4,0,0,,,,23,16.7,333.3,1020.1,44.6,9.9,198.8,17.2,7,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/14/16,69.1,46.3,58.1,67.5,0,0,,,,,7.9,21,1025.4,8.2,9.9,244.4,21.1,8,0.43,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/15/16,74.1,55.1,63.7,82,1.103,20.83,rain,,,32.2,15,143.2,1018.8,73.1,8.9,190.2,16.6,7,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,9/16/16,74.1,62.1,66.6,84.5,0.136,8.33,rain,,,16.1,11.3,185,1010.9,61.9,9.6,113.2,9.7,5,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,9/17/16,70.2,56.3,62.8,79.7,0,0,,,,,13.6,263.8,1011.2,59,9.8,226.3,19.5,7,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/18/16,81.2,53.2,66.3,73.5,0,0,,,,24,15.8,163.9,1009.7,3.3,9.2,201.5,17.6,7,0.57,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/19/16,76,59.1,68.3,67.3,0.029,4.17,rain,,,24.2,10.3,238.9,1012.8,17.7,9.9,191.3,16.4,6,0.6,Rain,Clear conditions throughout the day with morning rain.,rain
MINNESOTA,9/20/16,78.2,55.2,65.6,75.2,0,0,,,,,10.2,122.5,1018.3,28,9.5,205.1,17.6,7,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/21/16,70,64.1,66.3,85.5,1.017,25,rain,,,33.7,20.4,82.3,1015.8,87.5,9.4,72.8,6.3,3,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,9/22/16,71.1,62.1,66,86.6,0.474,29.17,rain,,,24.2,17.5,63.7,1016.6,98.1,9.5,172.2,14.8,7,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,9/23/16,70.1,60.2,63.8,83.6,0.443,20.83,rain,,,20.8,14.7,97.9,1019.5,88.8,9.1,160.9,13.8,5,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,9/24/16,69.2,63,65.7,86.9,0,0,,,,26.4,18.1,126.7,1017.7,100,9.5,206.4,18,7,0.78,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,9/25/16,68,56.9,63.5,78.7,0.254,29.17,rain,,,32.7,19.3,236.4,1013,80.9,9,152.6,13.1,6,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,9/26/16,65.1,51.2,57.5,51.6,0,0,,,,38.1,26,285.4,1012.9,18.2,9.9,223.1,19.3,7,0.85,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,9/27/16,57.9,48.9,52.9,67.4,0.09,16.67,rain,,,29.8,20.3,302.3,1010.2,50.3,9.8,174.9,15.2,7,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,9/28/16,61.1,49.9,55.3,76.7,0,0,,,,23,13.9,344.9,1020.8,86,9.9,174.1,15.1,7,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/29/16,67.9,47.1,56.6,77.9,0,0,,,,,10.1,3.9,1030.4,21.9,9.5,201.7,17.5,7,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,9/30/16,71.1,48.9,59.8,74.2,0,0,,,,19.7,10.2,15.4,1026.6,11.8,9.9,203.3,17.6,7,0,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/1/16,73.1,52.1,61.3,75.6,0,0,,,,18.3,8.1,41.8,1020.5,7.9,9.9,198,16.9,7,0.02,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/2/16,73.2,51,60.5,75.2,0,0,,,,,5.3,58.9,1019,0.9,9.8,199,17.2,7,0.06,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/3/16,74.1,51.2,61.9,73.7,0,0,,,,23,14.8,133.7,1016,0.7,9.6,198.9,17.2,7,0.09,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/4/16,73.3,57.9,64.6,72.3,0.029,20.83,rain,,,32.1,21.4,141.2,1010,52.5,9.9,130,11.2,6,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,10/5/16,64.2,52.4,59.5,71.4,0.569,33.33,rain,,,23.9,16.1,211.4,1009.3,44.9,9,196.7,17,7,0.15,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain
MINNESOTA,10/6/16,61.1,45.1,52.9,67.5,0.677,20.83,rain,,,33.2,20.6,343.3,1016.9,33.7,9.4,173,14.8,6,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MINNESOTA,10/7/16,49.8,38.9,44.2,69.3,0.334,20.83,rain,,,32,21.7,290.4,1020.5,69.5,9.2,193.4,16.6,7,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,10/8/16,52,35.1,42.5,67.8,0,0,,,,,7.5,293.1,1025.6,25,9.6,147.5,12.6,5,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/9/16,58,35.9,47,73.1,0,0,,,,19.7,12.4,145.5,1027.5,1,9.7,188.2,16.2,7,0.29,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/10/16,73.2,48.1,59.2,64.5,0,0,,,,28.7,19.5,166.8,1018.6,11.4,9.9,136.2,11.7,6,0.32,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/11/16,71.2,52,61.5,73.2,0,0,,,,19.7,15,198.5,1013.4,52.8,9.9,161.1,13.9,6,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/12/16,51.1,41,44.8,74.5,0.024,16.67,rain,,,26.1,19.3,318.5,1020.5,99.4,9.8,136.1,11.7,6,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,10/13/16,54,36,44.6,61.6,0,0,,,,21.6,12.4,190.3,1024.3,31.7,9.9,180.3,15.5,6,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,10/14/16,62.1,41.2,52.2,76,0,0,,,,35.1,27.2,163.1,1014.4,34.3,9.9,137.1,11.9,6,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,10/15/16,69.2,51.4,64.1,80.3,0,0,,,,33.9,23.5,199,1006.1,67.7,9.9,72.2,6.1,4,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,10/16/16,66.9,42.3,56.2,75.7,0.005,4.17,rain,,,21,12.8,118.4,1009.4,15.7,8.7,96.7,8.3,5,0.52,Rain,Clear conditions throughout the day with late afternoon rain.,rain
MINNESOTA,10/17/16,71.1,54,64,91.4,0.521,29.17,rain,,,30.3,14.6,353.6,997.2,82.1,8.1,105.8,9.1,5,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,10/18/16,65.1,50.1,56.7,77.8,0.063,12.5,rain,,,18,11.3,289.3,1006.8,26.6,9.9,162.2,14,6,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,10/19/16,54.1,43.1,48.4,78.9,0,0,,,,21.9,16.6,320.6,1020.3,17.7,9.9,148.9,12.9,6,0.62,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/20/16,50.1,37.3,43.9,63.3,0,0,,,,21.5,17.9,341,1027.2,36.6,9.9,163.5,14.1,6,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,10/21/16,53.1,36.1,45.2,69.9,0,0,,,,,11.2,158.1,1022.7,43.9,9.8,134.8,11.8,5,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,10/22/16,64.1,38.9,49.8,73.5,0,0,,,,,10.2,150.5,1015,6.6,9.3,145.7,12.6,6,0.75,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/23/16,54.1,43.2,48.8,80.4,0,0,,,,31.6,23.9,309.7,1015.8,32.6,9.3,152.6,13,6,0.76,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,10/24/16,55.9,35,44.9,64.8,0,0,,,,,10.1,10.5,1030.1,2.8,9.6,152.8,13.3,6,0.79,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,10/25/16,51.2,40.9,45.6,66.5,0.101,29.17,rain,,,31.1,14.8,116.5,1027.8,43.4,9.8,41.5,3.5,2,0.83,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
MINNESOTA,10/26/16,45,43.1,44.7,91.5,0.606,45.83,rain,,,25.3,15.7,82.8,1021.3,100,8.3,33.7,2.7,2,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,10/27/16,48,42.2,44.9,88.3,0,0,,,,,11.3,155.4,1022.6,97.6,9.4,87.4,7.4,3,0.9,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/28/16,71.2,46.1,56.1,83.8,0,0,,,,26,15.9,160,1010,35.3,9.1,101.6,8.7,5,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,10/29/16,57.8,47.1,52.3,89.5,0.081,16.67,rain,,,17.2,13.2,329.1,1015.7,77,9.3,51.3,4.5,3,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,10/30/16,47,43,44.2,78.5,0,0,,,,,12.5,10.4,1024,100,9.9,135.7,11.7,5,0,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,10/31/16,56.1,42.2,49.4,91.3,0,0,,,,34.1,19.4,155.3,1010.2,82.8,7.8,78.4,7,4,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/1/16,63,44.2,54.2,80.8,0,0,,,,,12.5,274.3,1011.3,25.2,8.4,127.9,11,5,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/2/16,61.1,39.9,48.9,83.2,0,0,,,,,4.6,322.1,1021.5,41.1,9.2,112.4,9.7,5,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/3/16,65,41,50.9,80,0,0,,,,,7.8,333.5,1024.7,2.6,8.8,123.8,10.8,5,0.13,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,11/4/16,66.9,40.8,50.9,77.3,0,0,,,,,9,152.2,1027.1,0.6,8.9,123.7,10.7,5,0.17,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,11/5/16,72,39.2,53,75.6,0,0,,,,,7.9,134.8,1024.1,0.8,8.8,127.4,11,5,0.2,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,11/6/16,69.2,44.9,54.7,71.5,0,0,,,,20.8,14.9,151.6,1022.8,0.4,9.7,118.6,10.8,5,0.23,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,11/7/16,64.2,47.9,54.2,68,0,0,,,,18.3,11.3,171.4,1021,56.2,9.9,71,6.2,4,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,11/8/16,57,39.1,48.3,67.2,0,0,,,,21.9,17.9,329.1,1028.1,0.4,9.9,125.6,10.9,5,0.3,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,11/9/16,57.9,34.2,46.1,72.5,0,0,,,,16.1,12.7,209.3,1025.6,1.2,9.3,119.3,10.4,5,0.34,Clear,Clear conditions throughout the day.,clear-day
